,ROI_1,ROI_2,ROI_3
659,94.33063,92.58241,94.2528
660,94.34007,92.5777,94.25446
661,94.34697,92.59433,94.27224
662,94.34007,92.59547,94.26783
663,94.322754,92.57335,94.24137
664,94.30453,92.56369,94.23782
665,94.29881,92.56443,94.234726
666,94.30243,92.54225,94.25437
667,94.30298,92.57097,94.24806
668,94.30222,92.57494,94.259865
669,94.2944,92.569885,94.25083
670,94.28443,92.57249,94.259865
671,94.280014,92.58066,94.266266
672,94.280304,92.582085,94.28824
673,94.28337,92.58266,94.283585
674,94.28057,92.58934,94.27757
675,94.27402,92.58841,94.27392
676,94.26745,92.55941,94.28677
677,94.26532,92.56334,94.27984
678,94.2668,92.55573,94.277664
679,94.26517,92.55267,94.2694
680,94.2687,92.56581,94.272
681,94.270775,92.58801,94.285965
682,94.2717,92.61813,94.289925
683,94.27469,92.590775,94.291214
684,94.278885,92.58884,94.29376
685,94.27915,92.59252,94.295265
686,94.27643,92.59281,94.30949
687,94.2728,92.600174,94.28875
688,94.26847,92.57398,94.28292
689,94.2657,92.57455,94.258125
690,94.2667,92.57643,94.25812
691,94.260506,92.56168,94.25106
692,94.25627,92.58549,94.24206
693,94.26076,92.58137,94.234726
694,94.26063,92.582016,94.23344
695,94.257385,92.5808,94.234726
696,94.25485,92.5661,94.22572
697,94.25452,92.567,94.232475
698,94.26128,92.561844,94.24806
699,94.260376,92.57132,94.23324
700,94.259384,92.57471,94.23857
701,94.262115,92.55496,94.254974
702,94.276566,92.57936,94.27183
703,94.281204,92.581345,94.2795
704,94.28104,92.57309,94.271675
705,94.288055,92.57335,94.28824
706,94.28824,92.58342,94.271935
707,94.289246,92.586685,94.269196
708,94.29011,92.59717,94.267555
709,94.304535,92.60275,94.27809
710,94.3121,92.59914,94.29487
711,94.32109,92.59851,94.31045
712,94.324036,92.60451,94.31499
713,94.33031,92.62555,94.33536
714,94.333694,92.61687,94.31754
715,94.33363,92.61589,94.30117
716,94.3271,92.60445,94.31765
717,94.32196,92.58803,94.3152
718,94.32283,92.59242,94.31756
719,94.32289,92.58092,94.31247
720,94.328835,92.579414,94.31468
721,94.32591,92.584946,94.31522
722,94.32149,92.57146,94.32676
723,94.32017,92.57974,94.31006
724,94.317245,92.59775,94.28824
725,94.315636,92.57967,94.296234
726,94.31624,92.574814,94.30544
727,94.31329,92.5863,94.28647
728,94.31798,92.61206,94.2682
729,94.317184,92.589905,94.27375
730,94.32089,92.590576,94.267006
731,94.320694,92.59029,94.28053
732,94.3252,92.583084,94.28824
733,94.328186,92.5867,94.29998
734,94.33206,92.599594,94.30312
735,94.32948,92.57572,94.294205
736,94.34091,92.60272,94.29935
737,94.3425,92.59573,94.290504
738,94.33828,92.59302,94.28982
739,94.332565,92.57893,94.28915
740,94.3239,92.58092,94.248856
741,94.32135,92.575226,94.250656
742,94.3192,92.577576,94.26154
743,94.31731,92.583466,94.27319
744,94.32121,92.58326,94.28157
745,94.32419,92.57881,94.28909
746,94.324036,92.58563,94.290436
747,94.32102,92.57742,94.29311
748,94.32112,92.57443,94.292625
749,94.31209,92.5585,94.28889
750,94.30814,92.56692,94.28824
751,94.297844,92.5845,94.28471
752,94.29865,92.56877,94.28824
753,94.30284,92.56218,94.29254
754,94.29381,92.56934,94.29332
755,94.28461,92.57144,94.28824
756,94.27272,92.550224,94.26149
757,94.26184,92.548706,94.25831
758,94.25351,92.526215,94.261444
759,94.24803,92.527725,94.239334
760,94.24774,92.52204,94.23413
761,94.25403,92.526,94.23431
762,94.26241,92.54791,94.24069
763,94.26669,92.56484,94.24585
764,94.27579,92.55756,94.257195
765,94.27032,92.56468,94.25472
766,94.27424,92.57391,94.26922
767,94.28185,92.56822,94.27912
768,94.27428,92.56161,94.27975
769,94.278946,92.54328,94.27085
770,94.28451,92.57205,94.28198
771,94.28696,92.581184,94.28679
772,94.2944,92.56044,94.29613
773,94.293625,92.5939,94.29776
774,94.28792,92.56033,94.28824
775,94.29849,92.5731,94.30768
776,94.30672,92.59035,94.28824
777,94.31747,92.57704,94.2978
778,94.31952,92.57919,94.28667
779,94.3165,92.57773,94.28824
780,94.31499,92.58592,94.31499
781,94.32335,92.57878,94.31499
782,94.33293,92.607544,94.33963
783,94.327286,92.59953,94.33724
784,94.323715,92.60965,94.335304
785,94.320694,92.587616,94.336266
786,94.31836,92.5797,94.320305
787,94.32451,92.60538,94.30846
788,94.3244,92.5865,94.31499
789,94.3278,92.60983,94.3214
790,94.32932,92.60771,94.32501
791,94.32445,92.59621,94.315636
792,94.31978,92.59718,94.31824
793,94.32399,92.5864,94.318054
794,94.32707,92.58429,94.31499
795,94.32784,92.5768,94.31022
796,94.325134,92.57756,94.31114
797,94.330635,92.58534,94.31499
798,94.3409,92.570366,94.33263
799,94.349754,92.59367,94.32953
800,94.34948,92.59097,94.33405
801,94.34996,92.58859,94.33278
802,94.3584,92.59794,94.34183
803,94.36661,92.62123,94.36086
804,94.36062,92.62598,94.34189
805,94.362175,92.627106,94.34207
806,94.370445,92.64604,94.32933
807,94.37011,92.652084,94.32979
808,94.363266,92.62716,94.3293
809,94.368576,92.60955,94.329704
810,94.36941,92.61754,94.32961
811,94.37549,92.61267,94.34185
812,94.36998,92.61195,94.3415
813,94.370804,92.600845,94.328964
814,94.371315,92.59095,94.341736
815,94.37549,92.603745,94.34185
816,94.38364,92.61011,94.356155
