,ROI_1,ROI_2,ROI_3
787,92.11348,88.05952,93.93594
788,92.13912,88.08868,93.93602
789,92.147865,88.105064,93.9371
790,91.98325,87.93221,93.937164
791,92.12492,88.051796,93.93546
792,91.96702,87.92072,93.94189
793,92.113075,88.04166,93.936485
794,92.12705,88.07272,93.93903
795,92.13882,88.098785,93.94006
796,92.14699,88.101715,93.948555
797,92.1504,88.10714,93.93741
798,92.15315,88.119675,93.94008
799,92.14932,88.12109,93.93366
800,92.1543,88.12982,93.93363
801,92.152306,88.132866,93.94031
802,92.14999,88.128624,93.9382
803,92.150276,88.13506,93.95151
804,92.14763,88.13138,93.949745
805,92.14387,88.1322,93.93761
806,91.99283,87.94621,93.93816
807,92.12174,88.09019,93.93495
808,92.132515,88.1039,93.924034
809,92.14305,88.10522,93.93368
810,92.14951,88.109795,93.921906
811,92.160614,88.11623,93.93693
812,92.160614,88.11623,93.93693
813,92.14457,88.094536,93.91673
814,92.11518,88.05891,93.887955
815,92.10972,88.05659,93.87306
816,92.09809,88.05296,93.86305
